tank_num, date, int_pos,pair_id,status, phase, cond, subject, app_int, app_n, app_p, fsp_int, fsp_n, fsp_p, sb_int, sb_n, sb_p, mwr_p, l_int, l_n
F6B, 2017.06.25,C,62,S,experiment,control, nm,2,1,0,0,0,0,0,0,0,0,28.9820,107.414
F6B, 2017.06.25,C,62,S,experiment,control, nf,5,1,0,0,0,0,0,0,0,0,31.1610,108.813
F6B, 2017.06.24,D,62,S, habituation,control, m,41,0,0,0,1,0,0,0,0,0,1.1660,92.418
F6B, 2017.06.24,D,62,S, habituation,control, f,32,0,0,3,2,0,2,0,0,0,1.1660,96.925
F6B, 2017.06.25,D,62,S,experiment,control, nm,0,2,0,0,0,0,0,0,0,0,122.3040,90.385
F6B, 2017.06.25,D,62,S,experiment,control, nf,0,2,0,0,0,0,0,0,0,0,122.3040,90.385
F1A, 2017.06.24,A,63,S, habituation,treatment, m,26,1,0,0,1,0,0,0,0,0,8.1050,74.736
F1A, 2017.06.24,A,63,S, habituation,treatment, f,12,1,0,0,1,0,0,0,0,0,8.5430,96.349
F2A, 2017.06.25,A,63,S,experiment,treatment, m,5,3,0,2,1,0,0,0,0,0,2.2210,16.748
F2A, 2017.06.25,A,63,S,experiment,treatment, f,12,0,0,4,0,0,0,0,0,0,6.9090,122.221
F1A, 2017.06.24,B,63,S, habituation,treatment, m,5,6,0,1,0,0,0,0,0,0,1.9930,29.082
F1A, 2017.06.24,B,63,S, habituation,treatment, f,3,0,0,1,1,0,0,0,0,0,6.7140,105.362
F2A, 2017.06.25,B,63,S,experiment,treatment, m,12,5,0,0,3,0,0,2,0,0,10.2870,19.006
F2A, 2017.06.25,B,63,S,experiment,treatment, f,15,0,0,2,1,0,1,0,0,0,5.0690,39.861
F1B, 2017.06.24,C,63,S, habituation,treatment, nm,5,0,0,4,0,0,0,0,0,0,0.6370,120.637
F1B, 2017.06.24,C,63,S, habituation,treatment, nf,5,0,0,1,0,0,0,0,0,0,21.7870,120.637
F2B, 2017.06.25,C,63,S,experiment,treatment, nm,11,2,0,0,0,0,0,1,0,0,11.3470,82.027
F2B, 2017.06.25,C,63,S,experiment,treatment, nf,7,1,0,1,2,0,0,0,0,0,5.2270,68.884
F1B, 2017.06.24,D,63,S, habituation,treatment, nm,0,0,0,0,0,0,0,0,0,0,130.9940,130.994
F1B, 2017.06.24,D,63,S, habituation,treatment, nf,0,0,0,0,0,0,0,0,0,0,130.9940,130.994
F2B, 2017.06.25,D,63,S,experiment,treatment, nm,0,2,0,0,0,0,0,0,0,0,123.1740,38.336
F2B, 2017.06.25,D,63,S,experiment,treatment, nf,0,0,0,0,0,0,0,0,0,0,123.1740,123.174
F1A, 2017.06.24,A,64,F, habituation,treatment, nm,0,0,0,0,0,2,0,0,0,0,128.1050,128.105
F1A, 2017.06.24,A,64,F, habituation,treatment, nf,0,0,1,0,0,0,0,0,0,0,128.1050,128.105
F1A, 2017.06.25,A,64,F,experiment,treatment, nm,0,10,0,0,0,0,0,0,0,0,120.0060,8.615
F1A, 2017.06.25,A,64,F,experiment,treatment, nf,0,8,0,0,0,0,0,0,0,0,120.0060,13.946
F1A, 2017.06.24,B,64,F, habituation,treatment, nm,3,3,0,1,0,0,0,0,0,0,25.8550,35.154
F1A, 2017.06.24,B,64,F, habituation,treatment, nf,1,3,0,3,0,0,0,0,0,0,7.4840,30.46
F1A, 2017.06.25,B,64,F,experiment,treatment, nm,7,0,0,1,0,0,0,0,0,0,9.3330,123.378
F1A, 2017.06.25,B,64,F,experiment,treatment, nf,9,0,2,0,1,0,0,0,0,0,32.4610,102.041
F1B, 2017.06.24,C,64,F, habituation,treatment, m,33,0,1,0,0,0,0,0,0,0,10.0460,120.637
F1B, 2017.06.24,C,64,F, habituation,treatment, f,25,0,2,1,0,0,0,0,0,0,1.3640,120.637
F1B, 2017.06.25,C,64,F,experiment,treatment, m,8,6,2,0,1,0,0,1,0,0,5.3790,28.225
F1B, 2017.06.25,C,64,F,experiment,treatment, f,7,1,0,4,0,0,0,0,0,0,6.5940,58.341
F1B, 2017.06.24,D,64,F, habituation,treatment, m,27,0,2,1,2,2,0,0,1,0,11.6120,77.767
F1B, 2017.06.24,D,64,F, habituation,treatment, f,12,0,4,5,1,2,1,0,0,2,10.9940,91.699
F1B, 2017.06.25,D,64,F,experiment,treatment, m,2,5,1,2,5,0,0,0,0,0,12.1340,48.598
F1B, 2017.06.25,D,64,F,experiment,treatment, f,18,2,1,1,2,0,0,0,0,0,0.9440,74.182
F2A, 2017.06.24,A,65,S, habituation,treatment, m,6,1,1,4,0,1,0,0,0,0,11.6900,72.057
F2A, 2017.06.24,A,65,S, habituation,treatment, f,30,0,0,3,0,0,0,0,0,0,0.7070,120.707
F1A, 2017.06.25,A,65,S,experiment,treatment, m,9,10,0,0,2,0,0,2,0,1,79.6550,10.484
F1A, 2017.06.25,A,65,S,experiment,treatment, f,10,11,1,1,2,1,0,0,0,0,0.0060,17.168
F2A, 2017.06.24,B,65,S, habituation,treatment, m,5,0,0,0,0,0,0,0,0,0,67.3600,121.796
F2A, 2017.06.24,B,65,S, habituation,treatment, f,9,0,0,2,0,0,0,0,0,0,1.7960,121.796
F1A, 2017.06.25,B,65,S,experiment,treatment, m,13,3,0,1,1,0,0,0,0,0,5.0860,41.541
F1A, 2017.06.25,B,65,S,experiment,treatment, f,12,5,0,0,3,0,0,0,0,0,3.3780,38.254
F2B, 2017.06.24,C,65,S, habituation,treatment, nm,0,0,0,0,0,0,0,0,0,0,126.3000,126.3
F2B, 2017.06.24,C,65,S, habituation,treatment, nf,0,0,0,2,0,0,0,0,0,0,67.4330,126.3
F1B, 2017.06.25,C,65,S,experiment,treatment, nm,7,2,1,1,1,0,0,0,0,0,0.4810,39.108
F1B, 2017.06.25,C,65,S,experiment,treatment, nf,12,1,1,1,1,0,0,0,0,0,2.2950,63.389
F2B, 2017.06.24,D,65,S, habituation,treatment, nm,0,0,1,0,0,0,0,0,0,0,120.7340,120.734
F2B, 2017.06.24,D,65,S, habituation,treatment, nf,0,0,0,0,0,0,0,0,0,0,120.7340,120.734
F1B, 2017.06.25,D,65,S,experiment,treatment, nm,0,5,0,0,3,0,0,0,0,0,120.9440,53.223
F1B, 2017.06.25,D,65,S,experiment,treatment, nf,0,2,1,0,5,0,0,0,0,0,120.9440,66.257
F2A, 2017.06.24,A,66,F, habituation,treatment, nm,0,0,0,0,0,0,0,0,0,0,120.7070,120.707
F2A, 2017.06.24,A,66,F, habituation,treatment, nf,0,0,0,0,0,0,0,0,0,0,120.7070,120.707
F2A, 2017.06.25,A,66,F,experiment,treatment, nm,0,8,0,0,2,0,0,0,0,0,122.2210,20.114
F2A, 2017.06.25,A,66,F,experiment,treatment, nf,0,1,0,0,1,0,0,0,0,0,122.2210,18.757
F2A, 2017.06.24,B,66,F, habituation,treatment, nm,5,0,0,2,0,0,0,0,0,0,28.1700,121.796
F2A, 2017.06.24,B,66,F, habituation,treatment, nf,7,0,1,4,0,0,0,0,0,0,16.2060,121.796
F2A, 2017.06.25,B,66,F,experiment,treatment, nm,8,4,0,0,0,0,0,0,0,0,11.4910,20.008
F2A, 2017.06.25,B,66,F,experiment,treatment, nf,1,0,0,0,0,0,0,0,0,0,83.8790,125.069
F2B, 2017.06.24,C,66,F, habituation,treatment, m,14,0,1,5,0,0,0,0,0,0,6.3000,126.3
F2B, 2017.06.24,C,66,F, habituation,treatment, f,2,0,4,12,0,0,0,0,0,0,33.1680,126.3
F2B, 2017.06.25,C,66,F,experiment,treatment, m,10,4,0,3,3,0,0,0,0,0,2.2110,32.479
F2B, 2017.06.25,C,66,F,experiment,treatment, f,2,0,0,0,0,0,0,0,0,0,38.3730,122.211
F2B, 2017.06.24,D,66,F, habituation,treatment, m,36,0,1,2,0,0,0,0,0,0,0.7340,120.734
F2B, 2017.06.24,D,66,F, habituation,treatment, f,11,0,1,5,0,0,0,0,0,0,10.1850,120.734
F2B, 2017.06.25,D,66,F,experiment,treatment, m,7,1,0,5,0,0,0,0,0,0,3.1740,59.195
F2B, 2017.06.25,D,66,F,experiment,treatment, f,5,0,0,2,0,0,0,0,0,0,3.1740,123.174
F5A, 2017.07.08,A,67,F, habituation,control, m,30,3,0,0,2,0,0,0,0,0,16.9870,1.149
F5A, 2017.07.08,A,67,F, habituation,control, f,15,0,0,3,0,0,1,0,0,0,5.0730,121.149
F5A, 2017.07.09,A,67,F,experiment,control, nm,0,0,0,0,2,0,0,0,0,0,122.8380,106.152
F5A, 2017.07.09,A,67,F,experiment,control, nf,1,1,1,0,2,0,0,0,0,0,28.4130,36.72
F5A, 2017.07.08,B,67,F, habituation,control, m,32,4,1,1,0,0,0,0,0,0,7.2030,3.629
F5A, 2017.07.08,B,67,F, habituation,control, f,18,1,0,1,1,0,0,0,0,0,6.6360,15.26
F5A, 2017.07.09,B,67,F,experiment,control, nm,10,0,1,4,0,0,0,0,0,0,10.4600,124.285
F5A, 2017.07.09,B,67,F,experiment,control, nf,28,0,0,1,0,0,0,0,0,0,9.8100,124.285
F5B, 2017.07.08,C,67,F, habituation,control, nm,42,0,0,0,0,0,0,0,0,0,0.9770,120.977
F5B, 2017.07.08,C,67,F, habituation,control, nf,17,0,0,2,0,0,0,0,0,0,3.4860,120.977
F5B, 2017.07.09,C,67,F,experiment,control, m,31,0,1,1,2,1,0,0,0,0,0.3090,80.088
F5B, 2017.07.09,C,67,F,experiment,control, f,15,0,0,4,3,0,0,0,0,0,1.2530,58.253
F5B, 2017.07.08,D,67,F, habituation,control, nm,2,7,0,0,0,0,0,0,0,0,3.7820,32.981
F5B, 2017.07.08,D,67,F, habituation,control, nf,2,5,0,0,0,0,0,0,0,0,55.2630,5.29
F5B, 2017.07.09,D,67,F,experiment,control, m,31,1,0,1,3,0,0,0,0,0,0.0000,39.289
F5B, 2017.07.09,D,67,F,experiment,control, f,23,2,1,2,5,0,0,0,0,0,14.8380,3.441
F5A, 2017.07.08,A,68,S, habituation,control, nm,0,0,0,0,0,1,0,0,0,0,121.1490,121.149
F5A, 2017.07.08,A,68,S, habituation,control, nf,0,0,9,0,0,1,0,0,0,0,121.1490,121.149
F5A, 2017.07.09,A,68,S,experiment,control, m,20,0,4,2,1,0,0,0,0,0,5.6540,32.682
F5A, 2017.07.09,A,68,S,experiment,control, f,18,0,0,2,0,1,0,0,0,0,2.8380,122.838
F5A, 2017.07.08,B,68,S, habituation,control, nm,0,0,6,3,0,2,0,0,0,0,22.6560,123.629
F5A, 2017.07.08,B,68,S, habituation,control, nf,0,0,7,2,0,3,0,0,0,0,89.4010,123.629
F5A, 2017.07.09,B,68,S,experiment,control, m,32,0,2,1,0,0,0,0,0,0,4.2850,124.285
F5A, 2017.07.09,B,68,S,experiment,control, f,8,0,7,6,0,0,0,0,0,0,36.6480,124.285
F5B, 2017.07.08,C,68,S, habituation,control, m,28,0,1,1,0,0,0,0,0,0,4.2890,120.977
F5B, 2017.07.08,C,68,S, habituation,control, f,2,0,2,5,0,2,0,0,0,0,12.2790,120.977
F5B, 2017.07.09,C,68,S,experiment,control, nm,0,0,4,4,0,2,0,0,0,0,5.1670,120.309
F5B, 2017.07.09,C,68,S,experiment,control, nf,0,0,4,2,1,3,0,0,0,0,68.5240,79.509
F5B, 2017.07.08,D,68,S, habituation,control, m,12,0,9,1,2,2,0,0,0,0,49.5210,79.796
F5B, 2017.07.08,D,68,S, habituation,control, f,0,0,2,2,1,6,0,0,0,0,32.3870,112.288
F5B, 2017.07.09,D,68,S,experiment,control, nm,0,0,0,0,0,0,0,0,0,0,120.0000,120.0000
F5B, 2017.07.09,D,68,S,experiment,control, nf,0,0,0,0,1,0,0,0,0,0,120.0000,6.906
F6A, 2017.07.08,A,69,F, habituation,control, m,15,0,0,3,0,0,0,0,0,0,29.4700,149.185
F6A, 2017.07.08,A,69,F, habituation,control, f,16,0,1,1,0,0,0,0,0,0,29.1850,149.185
F6A, 2017.07.09,A,69,F,experiment,control, nm,0,0,0,0,0,0,0,0,0,0,130.8860,130.886
F6A, 2017.07.09,A,69,F,experiment,control, nf,0,0,0,0,0,0,0,0,0,0,130.8860,130.886
F6A, 2017.07.08,B,69,F, habituation,control, m,19,0,0,1,0,0,0,0,0,0,97.0770,217.077
F6A, 2017.07.08,B,69,F, habituation,control, f,1,0,1,1,0,0,0,0,0,0,109.8720,217.077
F6A, 2017.07.09,B,69,F,experiment,control, nm,24,3,1,1,0,0,0,0,0,0,13.2640,67.49
F6A, 2017.07.09,B,69,F,experiment,control, nf,0,0,0,1,0,0,0,0,0,0,115.9160,125.75
F6B, 2017.07.08,C,69,F, habituation,control, nm,26,0,0,1,0,0,0,0,0,0,33.5130,131.412
F6B, 2017.07.08,C,69,F, habituation,control, nf,0,0,0,0,0,0,0,0,0,0,131.4120,131.412
F6B, 2017.07.09,C,69,F,experiment,control, m,26,0,0,1,0,0,0,0,0,0,6.4760,126.476
F6B, 2017.07.09,C,69,F,experiment,control, f,1,0,0,0,0,0,0,0,0,0,126.4760,126.476
F6B, 2017.07.08,D,69,F, habituation,control, nm,0,0,0,0,0,0,0,0,0,0,126.7130,126.713
F6B, 2017.07.08,D,69,F, habituation,control, nf,0,0,0,0,0,0,0,0,0,0,126.7130,126.713
F6B, 2017.07.09,D,69,F,experiment,control, m,11,1,1,4,1,0,0,0,0,0,24.6150,38.449
F6B, 2017.07.09,D,69,F,experiment,control, f,12,0,3,1,1,1,0,0,0,0,21.0260,128.856
F6A, 2017.07.08,A,70,S, habituation,control, nm,0,0,0,0,0,0,0,0,0,0,149.1850,149.185
F6A, 2017.07.08,A,70,S, habituation,control, nf,0,0,0,0,0,0,0,0,0,0,149.1850,149.185
F6A, 2017.07.09,A,70,S,experiment,control, m,53,0,0,0,0,0,0,0,0,0,10.8860,130.886
F6A, 2017.07.09,A,70,S,experiment,control, f,0,0,0,0,0,0,0,0,0,0,130.8860,130.886
F6A, 2017.07.08,B,70,S, habituation,control, nm,0,0,0,3,0,0,0,0,0,0,103.4900,217.077
F6A, 2017.07.08,B,70,S, habituation,control, nf,0,0,0,0,0,0,0,0,0,0,217.0770,217.077
F6A, 2017.07.09,B,70,S,experiment,control, m,29,0,0,0,1,0,0,0,0,0,5.7500,91.319
F6A, 2017.07.09,B,70,S,experiment,control, f,5,2,0,2,1,0,0,0,0,0,36.4210,67.201
F6B, 2017.07.08,C,70,S, habituation,control, m,31,0,0,3,0,0,0,0,0,0,11.4120,131.412
F6B, 2017.07.08,C,70,S, habituation,control, f,0,0,0,0,0,0,0,0,0,0,131.4120,131.412
F6B, 2017.07.09,C,70,S,experiment,control, nm,0,0,0,0,0,0,0,0,0,0,126.4760,126.476
F6B, 2017.07.09,C,70,S,experiment,control, nf,0,0,0,0,0,0,0,0,0,0,126.4760,126.476
F6B, 2017.07.08,D,70,S, habituation,control, m,2,0,1,3,0,2,0,0,0,0,6.7130,126.713
F6B, 2017.07.08,D,70,S, habituation,control, f,0,0,0,0,0,0,0,0,0,0,126.7130,126.713
F6B, 2017.07.09,D,70,S,experiment,control, nm,0,1,0,0,1,0,0,0,0,0,141.0260,94.125
F6B, 2017.07.09,D,70,S,experiment,control, nf,0,0,0,0,2,0,0,0,0,0,141.0260,40.096
F1A, 2017.07.08,A,71,F, habituation,treatment, m,28,10,0,1,3,0,0,0,0,0,111.6420,70.226
F1A, 2017.07.08,A,71,F, habituation,treatment, f,15,0,0,1,0,0,0,0,0,0,84.2200,141.002
F1A, 2017.07.09,A,71,F,experiment,treatment, m,0,0,0,1,1,0,0,0,0,0,3.5520,31.259
F1A, 2017.07.09,A,71,F,experiment,treatment, f,0,12,0,0,4,0,0,0,0,0,123.5520,31.259
F1A, 2017.07.08,B,71,F, habituation,treatment, m,8,0,0,1,0,0,0,0,0,0,11.3570,126.009
F1A, 2017.07.08,B,71,F, habituation,treatment, f,7,0,0,1,0,0,0,0,0,0,6.0090,126.009
F1A, 2017.07.09,B,71,F,experiment,treatment, m,40,0,1,2,0,1,0,0,0,0,9.7160,125.127
F1A, 2017.07.09,B,71,F,experiment,treatment, f,11,3,0,3,5,0,0,0,0,0,5.1270,49.085
F1B, 2017.07.08,C,71,F, habituation,treatment, nm,9,0,0,0,0,0,0,0,0,0,19.7650,120.0000
F1B, 2017.07.08,C,71,F, habituation,treatment, nf,1,0,0,1,0,0,0,0,0,0,22.9280,120.0000
F1B, 2017.07.09,C,71,F,experiment,treatment, nm,0,0,0,0,4,0,0,0,0,0,138.9500,38.109
F1B, 2017.07.09,C,71,F,experiment,treatment, nf,0,1,0,0,3,0,0,0,0,0,138.9500,24.43
F1B, 2017.07.08,D,71,F, habituation,treatment, nm,0,0,0,0,0,0,0,0,0,0,121.7490,121.749
F1B, 2017.07.08,D,71,F, habituation,treatment, nf,0,1,0,0,0,0,0,0,0,0,121.7490,114.836
F1B, 2017.07.09,D,71,F,experiment,treatment, nm,0,3,0,0,3,0,0,0,0,0,123.4860,32.702
F1B, 2017.07.09,D,71,F,experiment,treatment, nf,0,7,0,0,4,0,0,0,0,0,123.4860,5.965
F1A, 2017.07.08,A,72,S, habituation,treatment, nm,0,19,0,0,1,0,0,0,0,0,141.0020,21.002
F1A, 2017.07.08,A,72,S, habituation,treatment, nf,0,0,0,0,0,0,0,0,0,0,141.0020,141.002
F2A, 2017.07.09,A,72,S,experiment,treatment, nm,0,2,0,0,1,0,0,0,0,0,125.3820,27.576
F2A, 2017.07.09,A,72,S,experiment,treatment, nf,0,1,1,0,1,0,0,0,0,0,125.3820,46.882
F1A, 2017.07.08,B,72,S, habituation,treatment, nm,0,0,0,0,0,0,0,0,0,0,126.0090,126.009
F1A, 2017.07.08,B,72,S, habituation,treatment, nf,2,0,1,3,0,0,0,0,0,0,12.5190,126.009
F2A, 2017.07.09,B,72,S,experiment,treatment, nm,4,0,0,0,2,0,0,0,0,0,32.1700,49.671
F2A, 2017.07.09,B,72,S,experiment,treatment, nf,0,0,0,1,1,0,0,0,0,0,21.1260,49.671
F1B, 2017.07.08,C,72,S, habituation,treatment, m,6,0,0,3,0,0,0,0,0,0,0.0000,120.0000
F1B, 2017.07.08,C,72,S, habituation,treatment, f,0,0,0,0,0,0,0,0,0,0,120.0000,120.0000
F2B, 2017.07.09,C,72,S,experiment,treatment, m,2,0,0,1,1,0,0,0,0,0,117.2400,50.566
F2B, 2017.07.09,C,72,S,experiment,treatment, f,0,2,0,0,2,0,0,0,0,0,132.7990,12.799
F1B, 2017.07.08,D,72,S, habituation,treatment, m,0,0,0,0,0,0,0,0,0,0,121.7490,121.749
F1B, 2017.07.08,D,72,S, habituation,treatment, f,27,1,0,3,1,0,0,0,0,0,1.7490,21.168
F2B, 2017.07.09,D,72,S,experiment,treatment, m,17,0,0,4,0,0,0,0,0,0,16.9370,133.038
F2B, 2017.07.09,D,72,S,experiment,treatment, f,15,0,0,1,1,0,0,0,0,0,13.0380,122.286
F2A, 2017.07.08,A,73,F, habituation,treatment, m,8,0,0,1,0,0,0,0,0,0,9.0550,125.833
F2A, 2017.07.08,A,73,F, habituation,treatment, f,6,0,8,4,0,1,0,0,0,0,5.8330,125.833
F2A, 2017.07.09,A,73,F,experiment,treatment, m,4,0,2,3,1,0,1,0,0,0,5.3820,25.45
F2A, 2017.07.09,A,73,F,experiment,treatment, f,1,0,0,0,2,0,0,0,0,0,116.7460,27.576
F2A, 2017.07.08,B,73,F, habituation,treatment, m,1,0,14,3,0,0,0,0,0,0,0.0000,120.0000
F2A, 2017.07.08,B,73,F, habituation,treatment, f,1,0,0,2,0,0,0,0,0,0,15.9990,120.0000
F2A, 2017.07.09,B,73,F,experiment,treatment, m,7,1,2,1,1,0,0,0,0,0,14.6340,46.43
F2A, 2017.07.09,B,73,F,experiment,treatment, f,1,1,0,1,2,0,0,0,0,0,68.7320,49.074
F2B, 2017.07.08,C,73,F, habituation,treatment, nm,0,0,5,0,0,0,0,0,0,0,124.8900,124.89
F2B, 2017.07.08,C,73,F, habituation,treatment, nf,0,0,1,1,0,0,0,0,0,0,95.9920,124.89
F2B, 2017.07.09,C,73,F,experiment,treatment, nm,0,0,0,1,2,0,0,0,0,0,113.3860,26.801
F2B, 2017.07.09,C,73,F,experiment,treatment, nf,0,0,2,1,3,0,0,0,0,0,126.4250,13.602
F2B, 2017.07.08,D,73,F, habituation,treatment, nm,0,0,3,0,0,0,0,0,0,0,124.1560,124.156
F2B, 2017.07.08,D,73,F, habituation,treatment, nf,1,0,0,1,1,0,0,0,0,0,4.1560,118.546
F2B, 2017.07.09,D,73,F,experiment,treatment, nm,0,0,2,0,1,0,0,0,0,0,133.0380,46.182
F2B, 2017.07.09,D,73,F,experiment,treatment, nf,0,0,0,0,0,0,0,0,0,0,133.0380,133.038
F2A, 2017.07.08,A,74,S, habituation,treatment, nm,0,0,2,0,0,0,0,0,0,0,125.8330,125.833
F2A, 2017.07.08,A,74,S, habituation,treatment, nf,0,0,1,0,0,1,0,0,0,0,125.8330,125.833
F1A, 2017.07.09,A,74,S,experiment,treatment, nm,0,0,0,0,0,0,0,0,0,0,123.5520,123.552
F1A, 2017.07.09,A,74,S,experiment,treatment, nf,0,11,0,0,1,0,0,0,0,0,123.5520,24.118
F2A, 2017.07.08,B,74,S, habituation,treatment, nm,1,1,0,4,0,1,0,0,0,0,48.0190,102.707
F2A, 2017.07.08,B,74,S, habituation,treatment, nf,0,0,0,0,0,0,0,0,0,0,120.0000,120.0000
F1A, 2017.07.09,B,74,S,experiment,treatment, nm,0,0,0,0,0,0,0,0,0,0,125.1270,125.127
F1A, 2017.07.09,B,74,S,experiment,treatment, nf,8,8,1,0,2,0,0,0,0,0,14.5470,20.377
F2B, 2017.07.08,C,74,S, habituation,treatment, m,4,0,1,2,0,0,0,0,0,0,4.8900,124.89
F2B, 2017.07.08,C,74,S, habituation,treatment, f,1,0,0,0,0,2,0,0,0,0,66.2760,124.89
F1B, 2017.07.09,C,74,S,experiment,treatment, m,0,1,0,0,4,0,0,0,0,0,138.9500,18.95
F1B, 2017.07.09,C,74,S,experiment,treatment, f,0,0,0,0,2,0,0,0,0,0,138.9500,26.842
F2B, 2017.07.08,D,74,S, habituation,treatment, m,7,2,4,5,0,0,0,0,0,0,29.1090,117.581
F2B, 2017.07.08,D,74,S, habituation,treatment, f,0,0,0,1,0,4,0,0,0,0,90.8410,124.156
F1B, 2017.07.09,D,74,S,experiment,treatment, m,2,0,0,1,0,0,0,0,0,0,42.1540,123.486
F1B, 2017.07.09,D,74,S,experiment,treatment, f,7,13,0,0,4,0,0,0,0,0,11.3250,3.486
F5A, 2017.07.15,A,75,S, habituation,treatment, m,1,0,0,3,2,0,0,0,0,0,34.2760,46.43
F5A, 2017.07.15,A,75,S, habituation,treatment, f,2,0,0,4,4,1,0,0,0,0,9.8190,46.432
F6A, 2017.07.16,A,75,S,experiment,treatment, m,3,1,0,2,3,0,0,0,0,0,0.0000,16.102
F6A, 2017.07.16,A,75,S,experiment,treatment, f,0,2,3,1,3,0,0,0,0,0,3.8960,19.034
F5A, 2017.07.15,B,75,S, habituation,treatment, m,45,0,0,0,0,0,0,0,0,0,28.2520,134.278
F5A, 2017.07.15,B,75,S, habituation,treatment, f,13,0,1,4,0,1,0,0,0,0,14.2780,134.278
F6A, 2017.07.16,B,75,S,experiment,treatment, m,33,0,1,0,0,0,0,0,0,0,1.0210,121.021
F6A, 2017.07.16,B,75,S,experiment,treatment, f,15,0,1,0,1,0,0,0,0,0,13.2960,22.875
F5B, 2017.07.15,C,75,S, habituation,treatment, nm,18,0,0,4,0,0,0,0,0,0,23.5290,123.44
F5B, 2017.07.15,C,75,S, habituation,treatment, nf,16,0,0,2,0,0,0,0,0,0,23.5290,123.44
F6B, 2017.07.16,C,75,S,experiment,treatment, nm,0,0,0,5,0,0,0,0,0,0,3.9150,123.915
F6B, 2017.07.16,C,75,S,experiment,treatment, nf,1,0,1,4,2,0,0,0,0,0,4.5440,30.227
F5B, 2017.07.15,D,75,S, habituation,treatment, nm,0,0,0,0,0,0,0,0,0,0,130.0250,130.025
F5B, 2017.07.15,D,75,S, habituation,treatment, nf,0,0,0,0,0,0,0,0,0,0,130.0250,130.025
F6B, 2017.07.16,D,75,S,experiment,treatment, nm,0,0,0,1,0,0,0,0,0,0,3.7200,123.72
F6B, 2017.07.16,D,75,S,experiment,treatment, nf,0,1,0,0,0,0,0,0,0,0,123.7200,119.134
F5A, 2017.07.15,A,76,F, habituation,treatment, nm,0,1,0,0,0,0,0,0,0,0,129.8190,107.864
F5A, 2017.07.15,A,76,F, habituation,treatment, nf,0,0,0,0,0,0,0,0,0,0,129.8190,129.819
F5A, 2017.07.16,A,76,F,experiment,treatment, nm,0,0,0,0,1,0,0,0,0,0,124.1110,62.65
F5A, 2017.07.16,A,76,F,experiment,treatment, nf,0,0,0,0,0,0,0,0,0,0,124.1110,124.111
F5A, 2017.07.15,B,76,F, habituation,treatment, nm,1,0,1,0,0,1,0,0,0,0,134.2780,134.278
F5A, 2017.07.15,B,76,F, habituation,treatment, nf,0,0,0,4,0,1,0,0,0,0,28.2520,134.278
F5A, 2017.07.16,B,76,F,experiment,treatment, nm,5,0,0,7,2,1,0,0,0,0,28.4250,14.367
F5A, 2017.07.16,B,76,F,experiment,treatment, nf,1,0,2,3,0,0,0,0,0,0,29.6490,134.367
F5B, 2017.07.15,C,76,F, habituation,treatment, m,25,0,0,0,0,1,0,0,0,0,16.2220,123.44
F5B, 2017.07.15,C,76,F, habituation,treatment, f,24,0,1,3,0,0,0,0,0,0,3.4400,123.44
F5B, 2017.07.16,C,76,F,experiment,treatment, m,7,0,0,3,1,0,0,0,0,0,7.6050,53.821
F5B, 2017.07.16,C,76,F,experiment,treatment, f,1,0,8,6,0,1,0,0,0,0,10.2880,127.605
F5B, 2017.07.15,D,76,F, habituation,treatment, m,19,0,0,0,0,0,0,0,0,0,27.9700,130.025
F5B, 2017.07.15,D,76,F, habituation,treatment, f,15,0,3,4,0,0,0,0,0,0,10.0250,130.025
F5B, 2017.07.16,D,76,F,experiment,treatment, m,41,0,1,1,0,0,0,0,0,0,3.4450,123.445
F5B, 2017.07.16,D,76,F,experiment,treatment, f,20,0,2,5,2,1,0,0,0,0,9.0940,20.589
F6A, 2017.07.15,A,77,S, habituation,treatment, m,26,0,0,2,0,0,0,0,0,0,7.4570,127.457
F6A, 2017.07.15,A,77,S, habituation,treatment, f,19,0,0,1,0,0,0,0,0,0,8.4510,127.457
F5A, 2017.07.16,A,77,S,experiment,treatment, m,52,0,0,1,1,0,1,0,0,0,4.1110,62.154
F5A, 2017.07.16,A,77,S,experiment,treatment, f,14,0,3,1,6,0,0,0,0,0,38.9790,62.888
F6A, 2017.07.15,B,77,S, habituation,treatment, m,21,0,0,2,0,0,0,0,0,0,2.9890,122.989
F6A, 2017.07.15,B,77,S, habituation,treatment, f,8,0,0,2,0,1,0,0,0,0,4.5830,122.989
F5A, 2017.07.16,B,77,S,experiment,treatment, m,48,0,0,0,1,1,0,0,0,0,31.9050,15.058
F5A, 2017.07.16,B,77,S,experiment,treatment, f,20,0,1,2,0,0,0,0,0,0,27.5940,134.367
F6B, 2017.07.15,C,77,S, habituation,treatment, nm,1,0,0,5,0,0,0,0,0,0,53.9940,125.685
F6B, 2017.07.15,C,77,S, habituation,treatment, nf,1,0,1,1,0,1,0,0,0,0,96.9900,125.685
F5B, 2017.07.16,C,77,S,experiment,treatment, nm,0,0,0,2,0,0,0,0,0,0,7.6050,127.605
F5B, 2017.07.16,C,77,S,experiment,treatment, nf,1,0,0,1,0,0,0,0,0,0,67.3600,127.605
F6B, 2017.07.15,D,77,S, habituation,treatment, nm,0,0,0,1,0,0,0,0,0,0,75.1630,120.0000
F6B, 2017.07.15,D,77,S, habituation,treatment, nf,0,0,0,1,0,0,0,0,0,0,25.2290,120.0000
